Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
иудаизм,7172,_,N.Masc.Inan,B2,LM,3,иудаизм,Acc.Sing,_,_,_,_,,
кавказец,7173,_,N.Masc.Anim,B2,LM,1,кавказцев,Gen.Plur,_,_,_,_,,
кавказец,7174,_,N.Masc.Anim,B2,LM,2,кавказца,Gen.Sing,_,_,_,_,,
кавказка,7175,_,N.Fem.Anim,B2,LM,1,кавказкой,Ins.Sing,_,_,_,_,,
калькулятор,7176,_,N.Masc.Inan,B2,LM,1,калькулятором,Ins.Sing,_,_,_,_,,
калькулятор,7177,_,N.Masc.Inan,B2,LM,2,калькулятора,Gen.Sing,_,_,_,_,,
калькулятор,7178,_,N.Masc.Inan,B2,LM,3,калькулятор,Acc.Sing,_,_,_,_,,
кампания,7179,_,N.Fem.Inan,B2,LM,1,кампании,Gen.Sing,_,_,_,_,,
кампания,7180,_,N.Fem.Inan,B2,LM,2,кампания,Nom.Sing,_,_,_,_,,
кампания,7181,_,N.Fem.Inan,B2,LM,3,кампанию,Acc.Sing,_,_,_,_,,
канадец,7182,_,N.Masc.Anim,B2,LM,1,канадцами,Ins.Plur,_,_,_,_,,
канадец,7183,_,N.Masc.Anim,B2,LM,2,канадцам,Dat.Plur,_,_,_,_,,
канал,7184,_,N.Masc.Inan,B2,"Golosa, LM",1,каналов,Gen.Plur,_,_,_,_,,
канал,7185,_,N.Masc.Inan,B2,"Golosa, LM",2,канала,Gen.Sing,_,_,_,_,,
канал,7186,_,N.Masc.Inan,B2,"Golosa, LM",3,каналы,Acc.Plur,_,_,_,_,,
кандидат,7187,_,N.Masc.Anim,B2,"Golosa, LM",1,кандидат,Nom.Sing,_,_,_,_,,
кандидат,7188,_,N.Masc.Anim,B2,"Golosa, LM",2,кандидатов,Gen.Plur,_,_,_,_,,
кандидат,7189,_,N.Masc.Anim,B2,"Golosa, LM",3,кандидата,Gen.Sing,_,_,_,_,,
капитализм,7190,_,N.Masc.Inan,B2,"MiP, LM",1,капитализма,Gen.Sing,_,_,_,_,,
капитализм,7191,_,N.Masc.Inan,B2,"MiP, LM",2,капитализм,Nom.Sing,_,_,_,_,,
капитализм,7192,_,N.Masc.Inan,B2,"MiP, LM",3,капитализму,Dat.Sing,_,_,_,_,,
капиталистический,7193,_,A,B2,LM,1,капиталистического,Gen.Neut.Sing,_,_,_,_,,
капиталистический,7194,_,A,B2,LM,2,капиталистической,Loc.Fem.Sing,_,_,_,_,,
капиталистический,7195,_,A,B2,LM,3,капиталистическое,Nom.Neut.Sing,_,_,_,_,,
капитан,7196,_,N.Masc.Anim,B2,LM,1,капитан,Nom.Sing,_,_,_,_,,
капитан,7197,_,N.Masc.Anim,B2,LM,2,капитана,Gen.Sing,_,_,_,_,,
капитан,7198,_,N.Masc.Anim,B2,LM,3,капитану,Dat.Sing,_,_,_,_,,
капля,7199,_,N.Fem.Inan,B2,LM,1,капли,Nom.Plur,_,_,_,_,,
капля,7200,_,N.Fem.Inan,B2,LM,2,капель,Gen.Plur,_,_,_,_,,
капля,7201,_,N.Fem.Inan,B2,LM,3,капля,Nom.Sing,_,_,_,_,,
карамель,7202,_,N.Fem.Inan,B2,LM,1,карамель,Nom.Sing,_,_,_,_,,
карамель,7203,_,N.Fem.Inan,B2,LM,2,карамели,Gen.Sing,_,_,_,_,,
карман,7204,_,N.Masc.Inan,B2,LM,1,карман,Acc.Sing,_,_,_,_,,
карман,7205,_,N.Masc.Inan,B2,LM,2,кармана,Gen.Sing,_,_,_,_,,
карман,7206,_,N.Masc.Inan,B2,LM,3,кармане,Loc.Sing,_,_,_,_,,
карьера,7207,_,N.Fem.Inan,B2,LM,1,карьеры,Gen.Sing,_,_,_,_,,
карьера,7208,_,N.Fem.Inan,B2,LM,2,карьеру,Acc.Sing,_,_,_,_,,
карьера,7209,_,N.Fem.Inan,B2,LM,3,карьере,Loc.Sing,_,_,_,_,,
кивнуть,7210,give a nod,V,B2,LM,1,кивнул,Perf.Masc.Sing.Past,_,_,_,_,,
кивнуть,7211,give a nod,V,B2,LM,2,кивнула,Perf.Fem.Sing.Past,_,_,_,_,,
кастрюля,7212,_,N.Fem.Inan,B2,"Golosa, LM, Кс",1,кастрюлю,Acc.Sing,_,_,_,_,,
кастрюля,7213,_,N.Fem.Inan,B2,"Golosa, LM, Кс",2,кастрюли,Gen.Sing,_,_,_,_,,
кастрюля,7214,_,N.Fem.Inan,B2,"Golosa, LM, Кс",3,кастрюлей,Ins.Sing,_,_,_,_,,
каталог,7215,_,N.Masc.Inan,B2,LM,1,каталоге,Loc.Sing,_,_,_,_,,
каталог,7216,_,N.Masc.Inan,B2,LM,2,каталога,Gen.Sing,_,_,_,_,,
каталог,7217,_,N.Masc.Inan,B2,LM,3,каталогах,Loc.Plur,_,_,_,_,,
католик,7218,_,N.Masc.Anim,B2,LM,1,католика,Gen.Sing,_,_,_,_,,
католицизм,7219,_,N.Masc.Inan,B2,LM,1,католицизма,Gen.Sing,_,_,_,_,,
католицизм,7220,_,N.Masc.Inan,B2,LM,2,католицизм,Acc.Sing,_,_,_,_,,
католичка,7221,_,N.Fem.Anim,B2,LM,1,католичка,Nom.Sing,_,_,_,_,,
кипеть,7222,give a nod,V,B2,LM,1,кипели,Imperf.Plur.Past,_,_,_,_,,
кипеть,7223,_,A,B2,LM,2,кипящим,Imperf.PresentActiveParticiple.Ins.Neut.Sing,_,_,_,_,,
кипеть,7224,_,A,B2,LM,3,кипящего,Imperf.PresentActiveParticiple.Gen.Neut.Sing,_,_,_,_,,
кипятить,7225,boil,V,B2,LM,1,кипятить,Imperf.Inf,_,_,_,_,,
кипятить,7226,boil,V,B2,LM,2,кипятил,Imperf.Masc.Sing.Past,_,_,_,_,,
качественный,7227,_,A,B2,LM,1,качественной,Gen.Fem.Sing,_,_,_,_,,
качественный,7228,_,A,B2,LM,2,качественная,Nom.Fem.Sing,_,_,_,_,,
качественный,7229,_,A,B2,LM,3,качественных,Gen.Plur,_,_,_,_,,
клевать,7230,peck,V,B2,LM,1,клевал,Imperf.Masc.Sing.Past,_,_,_,_,,
клевать,7231,peck,V,B2,LM,2,клюёт,Imperf.Sing.3,_,_,_,_,,
клевать,7232,peck,V,B2,LM,3,клевать,Imperf.Inf,_,_,_,_,,
квадрат,7233,_,N.Masc.Inan,B2,LM,1,квадратов,Gen.Plur,_,_,_,_,,
квадрат,7234,_,N.Masc.Inan,B2,LM,2,квадрат,Nom.Sing,_,_,_,_,,
квадрат,7235,_,N.Masc.Inan,B2,LM,3,квадрате,Loc.Sing,_,_,_,_,,
квадратный,7236,_,A,B2,"Golosa, LM",1,квадратных,Gen.Plur,_,_,_,_,,
квадратный,7237,_,A,B2,"Golosa, LM",2,кв,Gen.Plur,_,_,_,_,,
квадратный,7238,_,A,B2,"Golosa, LM",3,квадратном,Loc.Neut.Sing,_,_,_,_,,
квалифицированный,7239,_,A,B2,LM,1,квалифицированных,Gen.Plur,_,_,_,_,,
квалифицированный,7240,_,A,B2,LM,2,квалифицированные,Nom.Plur,_,_,_,_,,
квалифицированный,7241,_,A,B2,LM,3,квалифицированным,Ins.Masc.Sing,_,_,_,_,,
клеить,7242,glue,V,B2,LM,1,клеить,Imperf.Inf,_,_,_,_,,
клеить,7243,glue,V,B2,LM,2,клеила,Imperf.Fem.Sing.Past,_,_,_,_,,
клеить,7244,glue,V,B2,LM,3,клеишь,Imperf.Sing.2,_,_,_,_,,
квитанция,7245,_,N.Fem.Inan,B2,LM,1,квитанцию,Acc.Sing,_,_,_,_,,
квитанция,7246,_,N.Fem.Inan,B2,LM,2,квитанции,Acc.Plur,_,_,_,_,,
кекс,7247,_,N.Masc.Inan,B2,LM,1,кекса,Gen.Sing,_,_,_,_,,
кепка,7248,_,N.Fem.Inan,B2,LM,1,кепка,Nom.Sing,_,_,_,_,,
кепка,7249,_,N.Fem.Inan,B2,LM,2,кепку,Acc.Sing,_,_,_,_,,
кепка,7250,_,N.Fem.Inan,B2,LM,3,кепке,Loc.Sing,_,_,_,_,,
керамика,7251,_,N.Fem.Inan,B2,LM,1,керамики,Gen.Sing,_,_,_,_,,
керамика,7252,_,N.Fem.Inan,B2,LM,2,керамика,Nom.Sing,_,_,_,_,,
керамика,7253,_,N.Fem.Inan,B2,LM,3,керамикой,Ins.Sing,_,_,_,_,,
меняться,7254,change,V,B2,LM,1,меняется,Imperf.Sing.3,_,_,_,_,,
меняться,7255,change,V,B2,LM,2,меняются,Imperf.Plur.3,_,_,_,_,,
меняться,7256,change,V,B2,LM,3,меняться,Imperf.Inf,_,_,_,_,,
поддерживать,7257,carry,V,B2,LM,1,поддерживает,Imperf.Sing.3,_,_,_,_,,
поддерживать,7258,carry,V,B2,LM,2,поддерживать,Imperf.Inf,_,_,_,_,,
поддерживать,7259,carry,V,B2,LM,3,поддерживаю,Imperf.Sing.1,_,_,_,_,,
киприот,7260,_,N.Masc.Anim,B2,LM,1,киприотов,Gen.Plur,_,_,_,_,,
командовать,7261,command,V,B2,LM,1,командовал,Imperf.Masc.Sing.Past,_,_,_,_,,
командовать,7262,_,A,B2,LM,2,командующий,Imperf.PresentActiveParticiple.Nom.Masc.Sing,_,_,_,_,,
командовать,7263,command,V,B2,LM,3,командует,Imperf.Sing.3,_,_,_,_,,
кипяченый,7264,_,A,B2,LM,1,кипячёной,Ins.Fem.Sing,_,_,_,_,,
кирпич,7265,_,N.Masc.Inan,B2,LM,1,кирпичей,Gen.Plur,_,_,_,_,,
кирпич,7266,_,N.Masc.Inan,B2,LM,2,кирпича,Gen.Sing,_,_,_,_,,
кирпич,7267,_,N.Masc.Inan,B2,LM,3,кирпич,Acc.Sing,_,_,_,_,,
кисель,7268,_,N.Masc.Inan,B2,LM,1,киселём,Ins.Sing,_,_,_,_,,
кисель,7269,_,N.Masc.Inan,B2,LM,2,киселя,Gen.Sing,_,_,_,_,,
кисель,7270,_,N.Masc.Inan,B2,LM,3,кисель,Nom.Sing,_,_,_,_,,
кислород,7271,_,N.Masc.Inan,B2,LM,1,кислорода,Gen.Sing,_,_,_,_,,
кислород,7272,_,N.Masc.Inan,B2,LM,2,кислородом,Ins.Sing,_,_,_,_,,
кислород,7273,_,N.Masc.Inan,B2,LM,3,кислород,Nom.Sing,_,_,_,_,,
классовый,7274,_,A,B2,LM,1,классовой,Gen.Fem.Sing,_,_,_,_,,
классовый,7275,_,A,B2,LM,2,классовое,Nom.Neut.Sing,_,_,_,_,,
классовый,7276,_,A,B2,LM,3,классовым,Ins.Neut.Sing,_,_,_,_,,
комментировать,7277,comment,V,B2,LM,1,комментировать,Imperf.Inf,_,_,_,_,,
комментировать,7278,comment,V,B2,LM,2,комментирует,Imperf.Sing.3,_,_,_,_,,
комментировать,7279,comment,V,B2,LM,3,комментирую,Imperf.Sing.1,_,_,_,_,,
компенсировать,7280,make compensation for,V,B2,LM,1,компенсировать,Imperf.Inf,_,_,_,_,,
компенсировать,7281,make compensation for,V,B2,LM,2,компенсирует,Imperf.Sing.3,_,_,_,_,,
компенсировать,7282,_,A,B2,LM,3,компенсирующей,Imperf.PresentActiveParticiple.Ins.Fem.Sing,_,_,_,_,,
клей,7283,_,N.Masc.Inan,B2,LM,1,клей,Nom.Sing,_,_,_,_,,
клетка,7284,_,N.Fem.Inan,B2,LM,1,клеток,Gen.Plur,_,_,_,_,,
клетка,7285,_,N.Fem.Inan,B2,LM,2,клетки,Acc.Plur,_,_,_,_,,
клетка,7286,_,N.Fem.Inan,B2,LM,3,клетку,Acc.Sing,_,_,_,_,,
клиент,7287,_,N.Masc.Anim,B2,LM,1,клиентов,Gen.Plur,_,_,_,_,,
клиент,7288,_,N.Masc.Anim,B2,LM,2,клиентам,Dat.Plur,_,_,_,_,,
клиент,7289,_,N.Masc.Anim,B2,LM,3,клиентами,Ins.Plur,_,_,_,_,,
клубника,7290,_,N.Fem.Inan,B2,"LM, Поехали",1,клубникой,Ins.Sing,_,_,_,_,,
клюква,7291,_,N.Fem.Inan,B2,LM,1,клюква,Nom.Sing,_,_,_,_,,
код,7292,_,N.Masc.Inan,B2,"Golosa, LM",1,код,Nom.Sing,_,_,_,_,,
код,7293,_,N.Masc.Inan,B2,"Golosa, LM",2,кода,Gen.Sing,_,_,_,_,,
код,7294,_,N.Masc.Inan,B2,"Golosa, LM",3,коды,Acc.Plur,_,_,_,_,,
кожа,7295,_,N.Fem.Inan,B2,LM,1,кожи,Gen.Sing,_,_,_,_,,
кожа,7296,_,N.Fem.Inan,B2,LM,2,кожу,Acc.Sing,_,_,_,_,,
кожа,7297,_,N.Fem.Inan,B2,LM,3,кожа,Nom.Sing,_,_,_,_,,
кожаный,7298,_,A,B2,LM,1,кожаный,Nom.Masc.Sing,_,_,_,_,,
кожаный,7299,_,A,B2,LM,2,кожаное,Nom.Neut.Sing,_,_,_,_,,
кожаный,7300,_,A,B2,LM,3,кожаном,Loc.Neut.Sing,_,_,_,_,,
колготки,7301,_,N.Inan,B2,"Golosa, LM",1,колготки,Acc.Plur,_,_,_,_,,
колено,7302,_,N.Neut.Inan,B2,"Golosa, LM",1,колени,Acc.Plur,_,_,_,_,,
колено,7303,_,N.Neut.Inan,B2,"Golosa, LM",2,коленях,Loc.Plur,_,_,_,_,,
колено,7304,_,N.Neut.Inan,B2,"Golosa, LM",3,колен,Gen.Plur,_,_,_,_,,
колесо,7305,_,N.Neut.Inan,B2,LM,1,колёс,Gen.Plur,_,_,_,_,,
колесо,7306,_,N.Neut.Inan,B2,LM,2,колёса,Nom.Plur,_,_,_,_,,
колесо,7307,_,N.Neut.Inan,B2,LM,3,колеса,Gen.Sing,_,_,_,_,,
коллектив,7308,_,N.Masc.Inan,B2,LM,1,коллектив,Nom.Sing,_,_,_,_,,
коллектив,7309,_,N.Masc.Inan,B2,LM,2,коллективе,Loc.Sing,_,_,_,_,,
коллектив,7310,_,N.Masc.Inan,B2,LM,3,коллектива,Gen.Sing,_,_,_,_,,
коллективный,7311,_,A,B2,LM,1,коллективной,Gen.Fem.Sing,_,_,_,_,,
коллективный,7312,_,A,B2,LM,2,коллективного,Gen.Masc.Sing,_,_,_,_,,
коллективный,7313,_,A,B2,LM,3,коллективных,Gen.Plur,_,_,_,_,,
коллекционер,7314,_,N.Masc.Anim,B2,LM,1,коллекционеры,Nom.Plur,_,_,_,_,,
коллекционер,7315,_,N.Masc.Anim,B2,LM,2,коллекционеров,Gen.Plur,_,_,_,_,,
коллекционер,7316,_,N.Masc.Anim,B2,LM,3,коллекционерами,Ins.Plur,_,_,_,_,,
коллекционирование,7317,_,N.Neut.Inan,B2,LM,1,коллекционирования,Gen.Sing,_,_,_,_,,
коллекционирование,7318,_,N.Neut.Inan,B2,LM,2,коллекционированием,Ins.Sing,_,_,_,_,,
коллекционирование,7319,_,N.Neut.Inan,B2,LM,3,коллекционированию,Dat.Sing,_,_,_,_,,
контролировать,7320,control,V,B2,LM,1,контролировать,Imperf.Inf,_,_,_,_,,
контролировать,7321,control,V,B2,LM,2,контролирует,Imperf.Sing.3,_,_,_,_,,
контролировать,7322,_,A,B2,LM,3,контролирующие,Imperf.PresentActiveParticiple.Nom.Plur,_,_,_,_,,
колокол,7323,_,N.Masc.Inan,B2,LM,1,колоколов,Gen.Plur,_,_,_,_,,
колокол,7324,_,N.Masc.Inan,B2,LM,2,колокола,Nom.Plur,_,_,_,_,,
колокол,7325,_,N.Masc.Inan,B2,LM,3,колокол,Acc.Sing,_,_,_,_,,
коляска,7326,_,N.Fem.Inan,B2,LM,1,коляску,Acc.Sing,_,_,_,_,,
коляска,7327,_,N.Fem.Inan,B2,LM,2,коляске,Loc.Sing,_,_,_,_,,
коляска,7328,_,N.Fem.Inan,B2,LM,3,коляски,Gen.Sing,_,_,_,_,,
копить,7329,save,V,B2,LM,1,копить,Imperf.Inf,_,_,_,_,,
копить,7330,save,V,B2,LM,2,копили,Imperf.Plur.Past,_,_,_,_,,
комар,7331,_,N.Masc.Anim,B2,LM,1,комар,Nom.Sing,_,_,_,_,,
комар,7332,_,N.Masc.Anim,B2,LM,2,комары,Nom.Plur,_,_,_,_,,
комар,7333,_,N.Masc.Anim,B2,LM,3,комаров,Gen.Plur,_,_,_,_,,
комиссия,7334,_,N.Fem.Inan,B2,LM,1,комиссии,Gen.Sing,_,_,_,_,,
комиссия,7335,_,N.Fem.Inan,B2,LM,2,комиссия,Nom.Sing,_,_,_,_,,
комиссия,7336,_,N.Fem.Inan,B2,LM,3,комиссию,Acc.Sing,_,_,_,_,,
комитет,7337,_,N.Masc.Inan,B2,LM,1,комитета,Gen.Sing,_,_,_,_,,
комитет,7338,_,N.Masc.Inan,B2,LM,2,комитет,Nom.Sing,_,_,_,_,,
комитет,7339,_,N.Masc.Inan,B2,LM,3,комитетов,Gen.Plur,_,_,_,_,,
красить,7340,paint,V,B2,"MiP, LM",1,красит,Imperf.Sing.3,_,_,_,_,,
красить,7341,_,A,B2,"MiP, LM",2,крашенных,Loc.Plur,_,_,_,_,,
красить,7342,paint,V,B2,"MiP, LM",3,крась,Imperf.Imper.Sing.2,_,_,_,_,,
коммерческий,7343,_,A,B2,"Golosa, LM",1,коммерческих,Gen.Plur,_,_,_,_,,
коммерческий,7344,_,A,B2,"Golosa, LM",2,коммерческие,Nom.Plur,_,_,_,_,,
коммерческий,7345,_,A,B2,"Golosa, LM",3,коммерческий,Nom.Masc.Sing,_,_,_,_,,
коммунист,7346,_,N.Masc.Anim,B2,LM,1,коммунистов,Gen.Plur,_,_,_,_,,
коммунист,7347,_,N.Masc.Anim,B2,LM,2,коммунисты,Nom.Plur,_,_,_,_,,
коммунист,7348,_,N.Masc.Anim,B2,LM,3,коммунистам,Dat.Plur,_,_,_,_,,
коммунистический,7349,_,A,B2,LM,1,коммунистической,Gen.Fem.Sing,_,_,_,_,,
коммунистический,7350,_,A,B2,LM,2,коммунистический,Nom.Masc.Sing,_,_,_,_,,
коммунистический,7351,_,A,B2,LM,3,коммунистического,Gen.Masc.Sing,_,_,_,_,,
компания,7352,_,N.Fem.Inan,B2,LM,1,компании,Gen.Sing,_,_,_,_,,
компания,7353,_,N.Fem.Inan,B2,LM,2,компаний,Gen.Plur,_,_,_,_,,
компания,7354,_,N.Fem.Inan,B2,LM,3,компания,Nom.Sing,_,_,_,_,,
компенсация,7355,_,N.Fem.Inan,B2,LM,1,компенсации,Gen.Sing,_,_,_,_,,
компенсация,7356,_,N.Fem.Inan,B2,LM,2,компенсация,Nom.Sing,_,_,_,_,,
компенсация,7357,_,N.Fem.Inan,B2,LM,3,компенсаций,Gen.Plur,_,_,_,_,,
краснеть,7358,redden,V,B2,LM,1,краснеть,Imperf.Inf,_,_,_,_,,
краснеть,7359,redden,V,B2,LM,2,краснела,Imperf.Fem.Sing.Past,_,_,_,_,,
краснеть,7360,redden,V,B2,LM,3,краснел,Imperf.Masc.Sing.Past,_,_,_,_,,
комплекс,7361,_,N.Masc.Inan,B2,"Golosa, LM",1,комплекса,Gen.Sing,_,_,_,_,,
комплекс,7362,_,N.Masc.Inan,B2,"Golosa, LM",2,комплекс,Nom.Sing,_,_,_,_,,
комплекс,7363,_,N.Masc.Inan,B2,"Golosa, LM",3,комплексе,Loc.Sing,_,_,_,_,,
комплимент,7364,_,N.Masc.Inan,B2,"Golosa, LM",1,комплименты,Acc.Plur,_,_,_,_,,
комплимент,7365,_,N.Masc.Inan,B2,"Golosa, LM",2,комплимент,Nom.Sing,_,_,_,_,,
компот,7366,_,N.Masc.Inan,B2,"MiP, LM",1,компота,Gen.Sing,_,_,_,_,,
компот,7367,_,N.Masc.Inan,B2,"MiP, LM",2,компоты,Acc.Plur,_,_,_,_,,
компот,7368,_,N.Masc.Inan,B2,"MiP, LM",3,компоту,Gen.Sing,_,_,_,_,,
компресс,7369,_,N.Masc.Inan,B2,LM,1,компресс,Nom.Sing,_,_,_,_,,
компресс,7370,_,N.Masc.Inan,B2,LM,2,компрессом,Ins.Sing,_,_,_,_,,
компресс,7371,_,N.Masc.Inan,B2,LM,3,компрессов,Gen.Plur,_,_,_,_,,
компромисс,7372,_,N.Masc.Inan,B2,LM,1,компромисса,Gen.Sing,_,_,_,_,,
компромисс,7373,_,N.Masc.Inan,B2,LM,2,компромиссы,Acc.Plur,_,_,_,_,,
компромисс,7374,_,N.Masc.Inan,B2,LM,3,компромисс,Acc.Sing,_,_,_,_,,
комфортный,7375,comfortable,A,B2,LM,1,комфортно,Neut.Sing,_,_,_,_,,
комфортный,7376,_,A,B2,LM,2,комфортнее,Comp,_,_,_,_,,
комфортный,7377,_,A,B2,LM,3,комфортными,Ins.Plur,_,_,_,_,,
конгресс,7378,_,N.Masc.Inan,B2,LM,1,конгресса,Gen.Sing,_,_,_,_,,
конгресс,7379,_,N.Masc.Inan,B2,LM,2,конгресс,Nom.Sing,_,_,_,_,,
конгресс,7380,_,N.Masc.Inan,B2,LM,3,конгрессу,Dat.Sing,_,_,_,_,,
кондитерский,7381,_,A,B2,LM,1,кондитерские,Nom.Plur,_,_,_,_,,
кондитерский,7382,_,A,B2,LM,2,кондитерской,Ins.Fem.Sing,_,_,_,_,,
кондитерский,7383,_,A,B2,LM,3,кондитерскими,Ins.Plur,_,_,_,_,,
конкретный,7384,_,A,B2,LM,1,конкретных,Gen.Plur,_,_,_,_,,
конкретный,7385,_,A,B2,LM,2,конкретного,Gen.Masc.Sing,_,_,_,_,,
конкретный,7386,_,A,B2,LM,3,конкретные,Nom.Plur,_,_,_,_,,
конкурент,7387,_,N.Masc.Anim,B2,LM,1,конкуренты,Nom.Plur,_,_,_,_,,
конкурент,7388,_,N.Masc.Anim,B2,LM,2,конкурентов,Gen.Plur,_,_,_,_,,
конкурент,7389,_,N.Masc.Anim,B2,LM,3,конкурентами,Ins.Plur,_,_,_,_,,
конкуренция,7390,_,N.Fem.Inan,B2,LM,1,конкуренция,Nom.Sing,_,_,_,_,,
конкуренция,7391,_,N.Fem.Inan,B2,LM,2,конкуренции,Gen.Sing,_,_,_,_,,
конкуренция,7392,_,N.Fem.Inan,B2,LM,3,конкуренцию,Acc.Sing,_,_,_,_,,
консервативный,7393,_,A,B2,LM,1,консервативный,Nom.Masc.Sing,_,_,_,_,,
консервативный,7394,_,A,B2,LM,2,консервативной,Ins.Fem.Sing,_,_,_,_,,
консервативный,7395,_,A,B2,LM,3,консервативна,Fem.Sing,_,_,_,_,,
консервы,7396,_,N.Inan,B2,LM,1,консервы,Nom.Plur,_,_,_,_,,
консервы,7397,_,N.Inan,B2,LM,2,консервов,Gen.Plur,_,_,_,_,,
конструкция,7398,_,N.Fem.Inan,B2,LM,1,конструкции,Gen.Sing,_,_,_,_,,
конструкция,7399,_,N.Fem.Inan,B2,LM,2,конструкцию,Acc.Sing,_,_,_,_,,
